scorer,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan,ryan
labeled-data/IMG_7576/img1799.png,245.738496133254,132.45455257584766,302.0484449732302,134.7529178346222,284.81070553242114,113.49303919095769,419.2650731707317,162.33330093991665,478.4479785841761,164.6316661986912,199.19659964306956,206.57683217132654,230.7991219512195,264.61055495538363,373.87235930993455,202.5546929684711,425.010986317668,215.7702932064247,326.1812801903628,152.56524859012487
labeled-data/IMG_7576/img2122.png,288.50267717828694,61.46135796994332,336.7707234951137,86.89290925515317,,,395.41899482631186,209.89857567545374,410.98933234786887,193.29021565245958,297.84487969122114,243.1152957214421,295.24982343762827,264.91376825162195,332.0996222386466,230.65902570419647,345.59391475732934,256.0905769894063,347.6699597602036,130.48985431551287
labeled-data/IMG_7576/img2142.png,246.54222057978154,104.06810840108403,290.8552697708795,92.87323281596454,,,390.20979058881494,212.2852390572391,406.0691976677343,195.9593788289398,295.98625441405926,246.33631896197755,293.1875355177794,269.1925232815965,327.7050685718978,233.27563077933814,343.5644756508171,257.531194547097,327.7050685718978,128.32367216884293
labeled-data/IMG_7576/img2292.png,229.34628288303077,66.80669206974889,280.362679915688,88.39055235279616,,,353.94402178971274,207.1017839095562,371.1130015603185,191.4044309764309,258.7788196326407,244.87353940488893,254.85448139935937,269.4006533628972,291.1546100572116,231.62889786756446,305.3803361528564,255.66546954641257,297.0411174071336,127.6339346856094
labeled-data/IMG_7576/img2417.png,109.43776085663293,128.99532097560973,131.5259464604402,114.63800033313501,155.82295062462816,91.99761008923258,330.87182153480063,146.11366481856035,402.106220107079,190.29003602617487,248.59333016061865,211.82601698988697,193.9250707911957,232.80979331350386,270.1293111243307,222.87010979179058,339.15489113622834,250.48034179654965,188.40302439024387,110.22036321237357
labeled-data/IMG_7576/img2521.png,158.77266151100534,232.31700930398574,204.71011778703152,162.80638467578825,141.84833551457464,156.1575423200476,338.8958453301605,59.44710805472937,377.58001903628787,11.69633113622848,244.60317192147528,225.6681669482451,242.78985127900057,266.16566129684713,280.8695847709696,197.8639170969661,351.5890898274836,177.9173900297442,202.89679714455679,122.30889032718622
labeled-data/IMG_7577/img031.png,387.10462561828405,125.34474933196884,371.18558530899975,105.8439249530957,338.94952868269934,117.38522917732675,,,,,349.29690488373404,247.52338370572517,379.5430814713741,255.08492785263516,331.3879845357893,237.57398351242253,371.98153732446406,233.59422343510147,,
labeled-data/IMG_7577/img069.png,492.4718255728011,139.1903118994826,495.16214338507007,109.59681596452324,451.7327272727272,114.9774515890613,,,422.90789356984465,183.00405912786397,436.7438137472283,242.19105099778264,477.09858093126377,250.64633555062818,425.5982113821137,232.1984419807834,467.1059719142645,231.0454486326681,,
labeled-data/IMG_7577/img082.png,488.853964409574,202.9115922451532,528.0148035704132,164.86963420319518,474.30850986411946,155.54562487918585,544.0520996077092,141.00017033373132,,,506.01014156575116,264.45005378361475,480.64883620444584,281.2332705668315,,,550.765386320996,239.46170879526974,508.6208641764738,146.5945759281369
labeled-data/IMG_7577/img105.png,428.5470180226277,153.0876340894877,460.24182727841253,118.92309943714818,411.25894024674506,114.39526954346462,,,500.5806754221387,70.76345420433222,430.19350162033084,234.58857217579163,480.8228722497014,232.94208857808852,499.3458127238614,204.1286256182841,484.9390812439592,215.24238990278008,457.36048098243214,109.45581875035529
labeled-data/IMG_7577/img154.png,266.2308316478286,150.13530298631764,274.12773111243297,152.45792047590717,297.8184295062462,125.51555759666863,466.90498274836403,129.69626907792977,485.4859226650803,91.14081875074356,280.16653658536575,229.1042976323617,370.7486186793575,256.04666051160024,415.8073979773944,229.56882113027962,490.5956811421773,229.56882113027962,321.5091279000594,134.34150405710884
labeled-data/IMG_7577/img170.png,,,321.6119999999999,140.33971502676977,344.8829482450921,123.71760913741821,518.3069196906602,149.75890836406901,603.633729922665,116.51469658536584,428.5475478881617,236.74792918500893,349.8695800118976,260.5729476264129,467.8865318262938,246.16712252230815,504.4551647828672,265.5595793932183,374.24866864961325,145.32634679357525
labeled-data/IMG_7577/img205.png,238.79756097560966,238.37375609756094,288.9343842950624,188.44395621653774,248.53576442593686,178.5098693634741,466.42340273646636,168.57578251041045,556.4924568709101,132.15079738251035,307.4780130874479,298.38118405710884,367.7448066627007,281.8243726353361,450.5288637715645,273.21483069601425,423.37569303985714,291.09618703152887,310.7893753718024,171.22487233789408
labeled-data/IMG_7577/img213.png,232.04691255205233,241.82998148720995,294.39007019631174,200.47992794765017,256.22079000594886,180.75913318262934,489.68955383700177,172.48912247471736,581.2958262938727,212.5668666745984,389.8132706722189,291.4500457346817,283.5754408090422,327.074707245687,483.328007138608,275.5461789886972,447.70334562760263,297.8115924330755,321.10856632956575,180.75913318262934
labeled-data/IMG_7577/img252.png,196.85239500297433,189.7189412968471,219.0002784057108,180.2269912671029,244.31214515169535,142.2591911481261,500.59479595478876,174.6900204164188,610.5432171326592,107.45537437239733,297.30886615110046,294.9213874598453,328.9486995835811,298.0853708030934,485.56587507436046,292.5483999524092,396.97434146341453,311.53230001189763,293.35388697204036,158.07910786436645
labeled-data/IMG_7577/img281.png,107.50237953599043,182.69425865556212,173.55239738251032,158.26479999999998,174.45719214753115,124.78739369422959,456.7531588340273,161.88397906008328,592.4723735871504,182.69425865556212,328.2723022010707,283.12647757287334,182.60034503271856,305.74634669839384,484.80179654967276,280.41209327781087,392.512730517549,307.5559362284355,242.31679952409274,147.40726281975014
labeled-data/IMG_7577/img325.png,285.68698393813196,205.02677882212973,276.17264723378935,153.01507150505654,221.62378346222476,170.7751666864962,462.01935752528254,177.75234693634746,540.0369185008923,226.5926086853064,292.0298750743604,278.60431600237956,257.7782629387268,309.68448256989893,476.60800713860795,287.4843635930994,384.6360856632956,302.70730232004763,286.95556216537767,151.74649327781088
labeled-data/IMG_7577/img357.png,422.10071861986904,188.58359576442598,349.3664128494943,165.01229296847123,362.835728732897,197.3386510886378,165.51025104104693,226.29768023795364,88.73515050565135,212.1548985603808,323.1012468768589,353.5827153361095,393.8151552647233,328.6644809518144,203.89780130874473,299.7054518024986,,,294.8156835217132,200.03251426531833
labeled-data/IMG_7577/img392.png,342.0134562760261,107.18367476502081,276.2899107674003,89.99443978584173,280.84000237953586,126.39517268292681,119.5645330160618,162.79590558001186,151.92074003569297,104.15028035693038,326.84648423557394,285.6483791076739,363.247217132659,218.91370212968465,183.26581558596064,209.30795317073165,,,235.33908625817958,142.06771045806065
labeled-data/IMG_7577/img461.png,373.61011540749536,157.98455081499108,344.2089494348601,107.26753951219513,353.02929922665066,147.69414272456874,103.11938845925037,163.86478400951813,6.095540749553791,178.5653669958358,370.66999881023185,213.8467661629982,386.1056109458654,146.22408442593695,,,,,289.0817632361688,116.82291845330161
labeled-data/IMG_7577/img549.png,398.59284473527646,196.3746062581796,401.64489470553224,135.33360685306366,375.70246995835794,164.32808157049374,148.3247471743009,166.61711904818557,50.65914812611534,194.8485812730517,415.3791195716833,226.13209346817365,426.8243069601426,157.46096913741818,,,197.92055919095768,134.57059436049968,341.3669077929802,125.41444444973229
labeled-data/IMG_7577/img670.png,434.7363973825102,186.75707764425937,412.32733610945843,131.07395569303986,411.6482736466387,166.38520375966687,165.82766210588926,168.42239114812614,78.90766686496127,196.2639521237359,412.32733610945843,234.97051250446162,,,,,173.97641165972624,133.79020554431887,357.32327662105865,136.50645539559787
labeled-data/IMG_7577/img716.png,431.3429506246281,203.8303176680547,422.2483640690064,147.8636311719215,417.35127900059473,178.64530874479476,167.59994051160015,182.84281023200475,79.4524092801903,189.13906246281974,424.3471148126114,250.7024176085663,441.1371207614514,181.44364306960142,,,181.59161213563348,145.06529684711484,365.5820939916715,145.06529684711484
labeled-data/IMG_7577/img767.png,450.74073765615685,223.43001118381915,433.9507317073169,165.00079048185603,411.78792385484815,193.2080004759072,180.75744199881007,190.5215995240928,93.4494110648422,188.506798810232,433.2791314693633,265.0692259369423,453.42713860797124,198.58080237953598,,,196.20424747174283,150.22558524687685,372.16350981558577,154.92678691255205
labeled-data/IMG_7577/img790.png,384.2747007733491,194.6799669720404,398.07608566329554,142.54140183224268,345.1707769185008,147.14186346222482,178.0206710291492,186.24578731707314,90.61190005948833,186.24578731707314,428.7458298631765,262.1534042117787,449.44790719809623,192.37973615704934,,,192.5887995240927,146.3751198572278,333.6696228435453,140.2411710172516
labeled-data/IMG_7577/img885.png,,,441.50569901643064,54.15434623912671,492.30790494058783,53.58353493660809,345.0385888907839,153.4755128773665,251.99634658024894,90.11545829779973,452.92192506680306,226.53935959974984,455.7759815793961,175.16634237307406,327.91424981522533,287.61616896924215,412.9651338904997,238.52639695264082,444.93056683154236,82.69491136505766
labeled-data/IMG_7578/img006.png,275.84416055489214,42.286474273693784,300.1070521348569,33.51053476604696,314.561540735687,16.991119222241196,358.4412382739211,116.10761248507589,400.77224060492347,133.65949150036954,,,321.2725533003581,154.82499266587072,367.2171777815679,233.29221649894822,350.69776223776216,217.8052644266303,323.85371197907773,53.127340724316326
labeled-data/IMG_7578/img009.png,277.584329978964,53.30799909034053,300.298526351697,33.174961396327205,314.2367832167831,23.88279015293648,372.5709693558473,115.77203911535616,459.2979009608277,74.98973199158561,,,330.75619876058886,164.8140540110296,379.7982136562623,201.4665072488487,360.69763943373687,231.40794792199668,328.17504008186927,54.85669429757232
labeled-data/IMG_7578/img021.png,260.26878048780475,41.414110864745,300.62354767184024,49.83983148558755,297.5193348115298,34.318767184035465,406.6102439024389,112.36754767184036,332.9960532150775,95.07264745011085,347.18674057649656,160.26111751662972,312.5969401330376,143.8531352549889,415.0359645232815,213.47619512195124,367.1423946784921,186.86865631929047,336.5437250554323,64.91743680709533
labeled-data/IMG_7578/img036.png,248.09016299821522,127.34966586555615,279.8493920285543,91.41159091017246,250.59747055324198,86.81486039262339,424.0195764425936,99.76928276026169,431.9593837001783,81.38236069006538,325.3988126115406,184.18197044616295,252.26900892325983,205.49408466389048,366.7693872694823,182.5104320761451,413.99034622248644,192.9575468887566,307.42977513384875,89.32216794765014
labeled-data/IMG_7578/img051.png,270.19753718024975,182.2047260440214,318.40164425936933,133.0267986198691,265.8153456276025,126.69696637715643,443.53755859607367,88.71797292088038,508.7835217132658,78.97976947055321,330.0874883997619,196.8120312195122,322.78383581201655,238.6863060559191,387.055978584176,184.15236673408685,422.6004211778702,188.04764811421774,315.4801832242712,109.65511033908385
labeled-data/IMG_7578/img053.png,260.9976799524092,180.08868425936942,306.9948340273646,135.09146831647828,265.4974015466983,121.59230353361093,442.4864509220701,85.0945617132659,502.98270791195705,45.097036430695994,306.4948649613325,228.0857145984533,338.49288518738837,230.0855908625818,362.4914003569303,197.58760157049375,441.986481856038,183.08849865556215,314.49437001784645,106.59323155264721
labeled-data/IMG_7578/img065.png,169.0710648423556,153.65708935157642,214.6932421177869,154.3380173706127,229.67365853658526,107.35398405710885,431.9092801903628,91.0117116002379,527.2392028554431,77.39315121951216,325.00358120166555,228.55917144556807,238.525722784057,283.7143409875074,435.9948483045805,169.31843378941102,376.0731826293872,223.79267531231406,286.8716121356334,113.48233622843543
labeled-data/IMG_7578/img081.png,103.72063057703741,63.03442341463415,129.02876621058886,104.99264828078523,166.99096966091605,65.69843769185007,386.1061439619274,94.3365911719215,448.04447590719803,45.052327043426544,224.26727662105884,244.85339783462223,193.6311124330755,244.85339783462223,379.44610826888754,203.5611765377751,304.8537085068411,234.19734072575847,218.93924806662696,100.99662686496134
labeled-data/IMG_7578/img084.png,112.96046400951809,48.035905770374654,152.75277810826884,100.3554298631766,188.123723973825,59.089326353361,392.9804521118381,100.3554298631766,493.93502676977977,110.6719557406305,252.97045806067808,239.6285292088042,166.75377751338482,263.94605449137407,406.24455681142166,204.25758334324797,317.81719214753116,235.20716097560967,230.12672218917305,99.61853515764415
labeled-data/IMG_7578/img094.png,185.0073420888054,16.115844903064385,189.0348592870543,81.70683927454658,237.36506566604118,67.89820888055036,420.3294183864915,99.54298686679175,430.1105315822389,32.22591369606005,243.11866166353963,223.24530081300816,260.95480925578477,265.24655159474673,349.56018761726074,218.6424240150094,407.6715071919949,240.50608880550345,272.46200125078167,102.99514446529082
labeled-data/IMG_7578/img105.png,155.13056276026168,125.2730139678763,220.66009042236755,113.75133877453902,205.53789173111232,80.62652259369429,442.45233789411054,111.59102467578828,531.025215942891,117.35186227245691,255.22511600237942,247.69081289708507,304.9123402736465,264.25322098750746,394.9254277215942,227.5278813087448,453.9740130874478,251.29133639500296,274.66794289113614,105.83018707911964
labeled-data/IMG_7578/img113.png,136.53683045806062,141.03125006543723,192.78335038667453,131.28185327781085,193.5333039857227,93.0342197263534,429.7686876859011,120.78250289113623,534.7621915526471,133.5317140749554,264.0289422962521,252.0243827245687,312.0259726353361,270.7732227007733,402.0204045211183,232.52558914931586,417.01947650208194,256.5241043188578,254.27954550862574,116.28278129684713
labeled-data/IMG_7578/img122.png,110.46488280785239,162.16271447947648,154.18605829863168,143.82802798334325,162.648221296847,107.86383524092804,403.1146864961331,133.25032423557406,488.44149672813785,92.3498697441999,271.95116002379524,252.42578646044018,182.39326829268282,297.557322450922,408.75612849494337,234.7962802141582,341.76400475907184,271.4656532064247,219.06264128494934,128.31406248661511
labeled-data/IMG_7578/img135.png,85.03308744794757,201.23411369422956,139.47748007138597,151.80433618084464,111.53891017251627,120.28389834622243,388.7754883997619,132.46224932778102,474.74031885782256,119.56752475907189,178.16165377751327,269.2896044735276,213.98033313503853,290.7808120880428,312.12351457465775,239.9182874003569,376.59713741820326,267.8568572992266,196.07099345627591,128.164007804878
labeled-data/IMG_7578/img145.png,162.24792623438418,171.0537635217132,193.68441403926226,106.64730070196305,129.2779512195121,118.91519838191545,400.7051873884592,119.68194198691248,509.5827792980368,129.64960885187384,212.8530041641879,255.395560071386,248.8899535990481,277.63112461629976,343.9661606186793,230.09302110648417,408.37262343842946,261.5295089113622,216.686722189173,106.64730070196305
labeled-data/IMG_7578/img158.png,225.61847233789405,138.5487917192148,235.16079238548477,90.20103681142183,168.36455205234972,109.28567690660324,403.7417798929208,102.28797553837006,497.25651635930984,138.5487917192148,233.888483045806,242.8781575728733,266.3323712076144,261.96279766805475,364.30019036287916,223.79351747769186,421.5541106484235,253.6927869601428,245.33926710291487,92.10950082093996
labeled-data/IMG_7578/img165.png,207.10975609756088,164.07131707317075,227.87073170731696,106.1591219512195,161.21707317073162,118.17863414634144,396.14390243902426,98.51034146341459,438.7585365853658,85.39814634146342,237.70487804878042,238.37375609756094,246.44634146341457,271.154243902439,361.5511600237952,217.99612563950026,353.04422367638296,241.72600071386077,233.49938132064239,96.66034931588337
labeled-data/IMG_7578/img179.png,329.4902439024389,205.59326829268292,274.8560975609755,145.49570731707314,220.2219512195121,180.46156097560976,361.1780487804877,83.21278048780488,440.94390243902427,99.60302439024389,211.48048780487795,357.47619512195126,285.7829268292682,306.12009756097564,319.6560975609755,179.36887804878046,339.3243902439023,215.42741463414632,223.4999999999999,150.95912195121946
labeled-data/IMG_7578/img188.png,373.19756097560963,255.85668292682925,273.7634146341463,180.46156097560976,247.5390243902438,230.7249756097561,308.72926829268283,75.56399999999996,226.77804878048772,44.96887804878048,254.09512195121943,356.38351219512197,302.1731707317072,321.41765853658535,,,360.08536585365846,192.4810731707317,237.70487804878042,200.1298536585366
labeled-data/IMG_7578/img192.png,420.1829268292682,300.65668292682926,306.5439024390243,218.70546341463415,274.8560975609755,288.63717073170733,318.5634146341462,84.30546341463412,246.44634146341457,60.26643902439025,,,,,,,338.2317073170731,218.70546341463415,266.11463414634136,238.37375609756094
